Frame,Visibility,X,Y
722,1,1245,411
723,1,1245,415
724,1,1245,415
725,1,1245,420
726,1,1245,426
727,1,1245,435
728,1,1245,446
729,1,1245,460
730,1,1245,460
731,1,1247,452
732,1,1255,435
733,1,1260,420
734,1,1262,405
735,1,1267,393
736,1,1267,389
737,1,1267,386
738,1,1267,382
739,1,1267,386
740,1,1271,386
741,1,1271,389
742,1,1271,389
743,1,1275,397
744,1,1277,400
745,1,1282,411
746,1,1282,423
747,1,1282,435
748,1,1286,437
749,1,1286,449
750,1,1286,472
751,1,1286,486
752,1,1286,509
753,1,1286,532
754,1,1286,532
755,1,1286,555
756,1,1290,585
757,1,1290,607
758,1,1290,611
759,1,1285,606
760,1,1286,577
761,1,1286,540
762,1,1286,517
763,1,1290,497
764,1,1290,483
765,1,1290,465
766,1,1290,465
767,1,1290,452
768,1,1286,449
769,1,1286,446
770,1,1286,446
771,1,1286,446
772,1,1286,446
773,1,1286,449
774,1,1290,452
775,1,1290,452
776,1,1290,460
777,1,1286,460
778,1,1286,465
779,1,1286,472
780,1,1290,486
781,1,1286,495
782,1,1282,509
783,1,1282,525
784,1,1282,525
785,1,1282,543
786,1,1282,561
787,1,1282,585
788,1,1286,603
789,1,1286,630
790,1,1286,630
791,1,1286,652
792,1,1290,652
793,1,1290,648
794,1,1290,648
795,1,1290,648
796,1,1290,648
797,1,1290,652
798,1,1290,652
799,1,1290,652
800,1,1290,659
801,1,1290,659
802,1,1290,659
803,1,1290,659
804,1,1290,659
805,1,1290,659
806,1,1290,659
807,1,1290,659
808,1,1290,659
809,1,1290,659
810,1,1290,659
811,1,1290,659
812,1,1290,659
813,1,1286,657
814,1,1273,649
815,1,1246,633
816,1,1224,601
817,1,1173,560
818,1,1136,514
819,1,1118,486
820,1,1078,445
821,1,1003,367
822,1,914,268
823,1,914,268
824,1,914,268
825,1,914,268
826,1,914,268
827,1,914,268
828,1,914,268
829,1,914,268
830,1,914,268
831,1,914,268
832,1,914,268
833,1,914,268
834,1,914,268
835,1,914,268
836,1,914,268
837,1,914,268
838,1,914,268
839,1,914,268
840,1,914,268
841,1,914,268
842,1,914,268
843,1,914,268
844,1,914,268
845,1,914,268
846,1,914,268
847,1,914,268
848,1,914,268
849,1,914,268
850,1,914,268
851,1,914,268
852,1,914,268
853,1,953,312
854,1,969,334
855,1,977,370
856,1,996,388
857,1,1013,405
858,1,1034,420
859,1,1038,423
860,1,1038,420
861,1,1033,424
862,1,1035,426
863,1,1027,431
864,1,1020,423
865,1,1016,415
866,1,1016,415
867,1,1012,415
868,1,1007,415
869,1,1005,423
870,1,1000,426
871,1,997,435
872,1,997,437
873,1,990,446
874,1,985,457
875,1,982,472
876,1,977,491
877,1,975,506
878,1,975,509
879,1,970,525
880,1,967,546
881,1,962,570
882,1,960,596
883,1,956,622
884,1,956,622
885,1,952,644
886,1,985,563
887,1,992,426
888,1,1005,351
889,1,1016,288
890,1,1016,288
891,1,1027,236
892,1,1035,191
893,1,1042,156
894,1,1050,123
895,1,1053,96
896,1,1053,96
897,1,1061,75
898,1,1065,60
899,1,1072,41
900,1,1075,30
901,1,1080,21
902,1,1080,18
903,1,1082,10
904,1,1087,6
905,1,1090,6
906,1,1095,6
907,1,1097,6
908,1,1097,6
909,1,1102,6
910,1,1106,10
911,1,1110,18
912,1,1117,25
913,1,1117,37
914,1,1117,37
915,1,1120,48
916,1,1125,60
917,1,1127,75
918,1,1132,90
919,1,1135,105
920,1,1135,108
921,1,1140,123
922,1,1140,142
923,1,1075,236
924,1,1012,335
925,1,937,408
926,1,937,405
927,1,892,468
928,1,851,521
929,1,817,570
930,1,787,618
931,1,757,662
932,1,757,662
933,1,727,708
934,1,701,753
935,1,678,797
936,1,656,843
937,1,633,884
938,1,633,884
939,1,615,930
940,1,600,936
941,1,588,940
942,1,577,952
943,1,570,960
944,1,566,962
945,1,555,975
946,1,547,990
947,1,536,1008
948,1,528,1016
949,1,521,1023
950,1,517,1023
951,1,510,1034
952,1,502,1042
953,1,495,1050
954,1,491,1057
955,1,487,1061
956,1,487,1061
957,1,480,1065
958,1,970,356
959,1,956,351
960,1,941,351
961,1,930,356
962,1,930,356
963,1,911,360
964,1,900,367
965,1,885,371
966,1,847,378
967,1,817,387
968,1,797,394
969,1,776,393
970,1,784,387
971,1,805,365
972,1,855,358
973,1,897,333
974,1,899,307
975,1,908,284
976,1,914,268
977,1,914,268
978,1,914,268
979,1,914,268
980,1,914,268
981,1,966,306
982,1,1009,321
983,1,1046,352
984,1,1073,380
985,1,1093,395
986,1,1113,399
987,1,1131,403
988,1,1138,404
989,1,1145,408
990,1,1157,411
991,1,1157,411
992,1,1170,415
993,1,1185,423
994,1,1200,431
995,1,1211,442
996,1,1222,452
997,1,1225,452
998,1,1237,468
999,1,1245,486
1000,1,1260,506
1001,1,1267,525
1002,1,1277,546
1003,1,1277,546
1004,1,1286,570
1005,1,1297,592
1006,1,1300,587
1007,1,1300,546
1008,1,1297,517
1009,1,1297,517
1010,1,1305,491
1011,1,1307,472
1012,1,1307,452
1013,1,1305,437
1014,1,1300,431
1015,1,1300,426
1016,1,1297,420
1017,1,1292,415
1018,1,1290,411
1019,1,1290,411
1020,1,1290,411
1021,1,1290,411
1022,1,1290,415
1023,1,1290,420
1024,1,1290,426
1025,1,1286,435
1026,1,1286,446
1027,1,1286,446
1028,1,1282,457
1029,1,1282,472
1030,1,1282,486
1031,1,1282,480
1032,1,1282,465
1033,1,1282,460
1034,1,1282,442
1035,1,1282,435
1036,1,1282,426
1037,1,1277,423
1038,1,1277,420
1039,1,1275,420
1040,1,1275,420
1041,1,1275,420
1042,1,1275,420
1043,1,1275,426
1044,1,1275,435
1045,1,1275,435
1046,1,1271,442
1047,1,1271,449
1048,1,1271,457
1049,1,1271,472
1050,1,1271,486
1051,1,1271,486
1052,1,1271,506
1053,1,1271,525
1054,1,1267,546
1055,1,1267,570
1056,1,1262,587
1057,1,1262,587
1058,1,1211,420
1059,1,1177,322
1060,1,1142,236
1061,1,1120,168
1062,1,1097,111
1063,1,1097,111
1064,1,1075,60
1065,1,1061,18
1066,0,0,0
1067,0,0,0
1068,0,0,0
1069,0,0,0
1070,0,0,0
1071,0,0,0
1072,0,0,0
1073,0,0,0
1074,0,0,0
1075,0,0,0
1076,0,0,0
1077,0,0,0
1078,0,0,0
1079,0,0,0
1080,0,0,0
1081,0,0,0
1082,0,0,0
1083,0,0,0
1084,0,0,0
1085,0,0,0
1086,0,0,0
1087,0,0,0
1088,0,0,0
1089,0,0,0
1090,0,0,0
1091,0,0,0
1092,0,0,0
1093,0,0,0
1094,0,0,0
1095,0,0,0
1096,0,0,0
1097,0,0,0
1098,1,862,6
1099,1,862,6
1100,1,862,30
1101,1,862,51
1102,1,858,78
1103,1,858,105
1104,1,858,123
1105,1,858,123
1106,1,858,150
1107,1,825,240
1108,1,787,329
1109,1,765,397
1110,1,742,452
1111,1,742,452
1112,1,720,509
1113,1,705,557
1114,1,690,603
1115,1,675,648
1116,1,660,692
1117,1,660,692
1118,1,645,742
1119,1,633,783
1120,1,618,753
1121,1,618,681
1122,1,611,607
1123,1,611,607
1124,1,607,555
1125,1,603,517
1126,1,600,486
1127,1,600,465
1128,1,596,446
1129,1,596,446
1130,1,596,426
1131,1,592,415
1132,1,592,405
1133,1,592,397
1134,1,592,397
1135,1,588,393
1136,1,588,393
1137,1,588,393
1138,1,592,397
1139,1,592,400
1140,1,592,405
1141,1,592,405
1142,1,592,411
1143,1,592,423
1144,1,592,435
1145,1,596,446
1146,1,596,460
1147,1,596,465
1148,1,600,476
1149,1,600,491
1150,1,600,509
1151,1,600,528
1152,1,603,543
1153,1,603,546
1154,1,603,557
1155,1,603,551
1156,1,600,546
1157,1,596,543
1158,1,596,543
1159,1,596,540
1160,1,592,543
1161,1,592,543
1162,1,592,546
1163,1,592,551
1164,1,592,555
1165,1,592,555
1166,1,588,557
1167,1,588,557
1168,1,588,561
1169,1,588,561
1170,1,585,561
1171,1,588,557
1172,1,612,552
1173,1,656,549
1174,1,725,530
1175,1,810,511
1176,1,918,487
1177,1,1008,462
1178,1,1032,450
1179,1,1035,438
1180,1,1035,431
1181,1,1027,426
1182,1,1016,423
1183,1,1012,415
1184,1,1012,415
1185,1,1007,408
1186,1,1000,408
1187,1,992,411
1188,1,990,415
1189,1,985,420
1190,1,982,423
1191,1,977,431
1192,1,975,437
1193,1,970,452
1194,1,962,468
1195,1,960,480
1196,1,960,483
1197,1,952,497
1198,1,948,517
1199,1,945,540
1200,1,941,561
1201,1,937,587
1202,1,937,587
1203,1,920,578
1204,1,908,594
1205,1,910,610
1206,1,904,540
1207,1,877,483
1208,1,877,483
1209,1,855,415
1210,1,840,367
1211,1,828,326
1212,1,817,291
1213,1,810,266
1214,1,806,266
1215,1,798,240
1216,1,791,221
1217,1,783,202
1218,1,780,191
1219,1,772,180
1220,1,772,180
1221,1,765,172
1222,1,761,164
1223,1,757,164
1224,1,753,161
1225,1,750,164
1226,1,750,164
1227,1,746,164
1228,1,742,172
1229,1,742,175
1230,1,738,182
1231,1,738,191
1232,1,738,194
1233,1,735,202
1234,1,735,217
1235,1,735,228
1236,1,735,243
1237,1,735,262
1238,1,735,262
1239,1,731,276
1240,1,727,307
1241,1,720,337
1242,1,716,367
1243,1,711,389
1244,1,711,389
1245,1,708,411
1246,1,705,435
1247,1,701,457
1248,1,697,483
1249,1,693,506
1250,1,693,509
1251,1,690,532
1252,1,686,557
1253,1,686,577
1254,1,711,525
1255,1,731,486
1256,1,735,486
1257,1,746,465
1258,1,761,437
1259,1,772,420
1260,1,783,405
1261,1,791,397
1262,1,795,393
1263,1,802,389
1264,1,810,382
1265,1,817,382
1266,1,825,382
1267,1,832,386
1268,1,832,386
1269,1,840,389
1270,1,843,393
1271,1,847,400
1272,1,855,411
1273,1,866,411
1274,1,870,411
1275,1,870,400
1276,1,881,389
1277,1,881,389
1278,1,877,386
1279,1,877,386
1280,1,881,389
1281,1,881,393
1282,1,885,400
1283,1,888,408
1284,1,892,420
1285,1,892,426
1286,1,892,426
1287,1,892,442
1288,1,896,457
1289,1,896,476
1290,1,900,495
1291,1,900,517
1292,1,900,517
1293,1,900,540
1294,1,926,532
1295,1,960,502
1296,1,977,480
1297,1,1000,465
1298,1,1005,465
1299,1,1027,446
1300,1,1037,435
1301,1,1053,423
1302,1,1065,415
1303,1,1080,411
1304,1,1080,411
1305,1,1095,411
1306,1,1106,411
1307,1,1117,420
1308,1,1127,423
1309,1,1140,426
1310,1,1140,426
1311,1,1147,435
1312,1,1157,446
1313,1,1170,452
1314,1,1177,472
1315,1,1185,483
1316,1,1185,483
1317,1,1150,442
1318,1,1117,400
1319,1,1090,374
1320,1,1065,345
1321,1,1042,326
1322,1,1042,326
1323,1,1020,307
1324,1,1000,291
1325,1,977,280
1326,1,962,273
1327,1,945,270
1328,1,941,270
1329,1,922,266
1330,1,907,266
1331,1,892,270
1332,1,873,273
1333,1,858,276
1334,1,855,280
1335,1,840,291
1336,1,825,302
1337,1,806,317
1338,1,791,337
1339,1,780,351
1340,1,776,351
1341,1,761,378
1342,1,750,400
1343,1,735,426
1344,1,720,449
1345,1,723,437
1346,1,727,435
1347,1,727,431
1348,1,727,431
1349,1,731,431
1350,1,731,435
1351,1,731,437
1352,1,731,442
1353,1,735,446
1354,1,735,449
1355,1,735,457
1356,1,735,468
1357,1,735,476
1358,1,735,472
1359,1,730,450
1360,1,727,435
1361,1,727,420
1362,1,723,408
1363,1,720,400
1364,1,720,397
1365,1,720,393
1366,1,716,389
1367,1,711,386
1368,1,711,386
1369,1,711,389
1370,1,708,389
1371,1,708,393
1372,1,705,400
1373,1,705,408
1374,1,701,420
1375,1,701,431
1376,1,701,435
1377,1,697,446
1378,1,697,465
1379,1,693,480
1380,1,690,502
1381,1,690,525
1382,1,690,525
1383,1,690,546
1384,1,686,577
1385,1,682,600
1386,1,708,581
1387,1,735,535
1388,1,735,535
1389,1,757,502
1390,1,772,476
1391,1,787,457
1392,1,806,446
1393,1,825,435
1394,1,825,435
1395,1,840,423
1396,1,851,420
1397,1,866,411
1398,1,877,411
1399,1,888,411
1400,1,888,411
1401,1,900,415
1402,1,911,420
1403,1,922,426
1404,1,930,435
1405,1,937,446
1406,1,941,446
1407,1,948,457
1408,1,960,468
1409,1,962,476
1410,1,967,468
1411,1,965,454
1412,1,967,446
1413,1,970,446
1414,1,975,437
1415,1,975,431
1416,1,970,426
1417,1,975,426
1418,1,975,426
1419,1,975,426
1420,1,975,431
1421,1,975,435
1422,1,975,442
1423,1,975,452
1424,1,977,457
1425,1,977,465
1426,1,975,480
1427,1,975,491
1428,1,970,509
1429,1,970,528
1430,1,968,548
1431,1,970,567
1432,1,983,583
1433,1,980,553
1434,1,962,513
1435,1,952,486
1436,1,952,486
1437,1,948,465
1438,1,945,442
1439,1,933,420
1440,1,926,400
1441,1,918,393
1442,1,918,389
1443,1,911,382
1444,1,907,374
1445,1,900,371
1446,1,892,367
1447,1,885,367
1448,1,885,367
1449,1,877,367
1450,1,873,374
1451,1,870,378
1452,1,862,389
1453,1,858,397
1454,1,858,400
1455,1,862,418
1456,1,877,451
1457,1,902,497
1458,1,947,513
1459,1,974,566
1460,1,1004,606
1461,1,1022,651
1462,1,1048,687
1463,1,1066,723
1464,1,1075,753
1465,1,1090,795
1466,1,1090,795
1467,1,1106,836
1468,1,1125,877
1469,1,1140,918
1470,1,1147,945
1471,1,1162,945
1472,1,1162,945
1473,1,1172,952
1474,1,1185,960
1475,1,1195,975
1476,1,1203,986
1477,1,1215,1001
1478,1,1215,1001
1479,1,1225,1008
1480,1,1232,1012
1481,1,1241,1023
1482,1,1247,1031
1483,1,1255,1034
1484,1,1260,1034
1485,1,1262,1042
1486,1,1271,1045
1487,1,1275,1050
1488,1,1277,1057
1489,1,1282,1057
1490,1,1286,1061
1491,1,1286,1061
1492,1,1282,1044
1493,1,1274,1021
1494,1,1241,988
1495,1,1250,943
1496,1,1142,883
1497,1,1217,831
1498,1,1194,763
1499,1,1200,698
1500,1,1194,617
1501,1,1024,391
1502,1,1036,398
1503,1,1062,404
1504,1,1073,405
1505,1,1090,408
1506,1,1110,411
1507,1,1125,411
1508,1,1140,420
1509,1,1155,423
1510,1,1155,423
1511,1,1170,426
1512,1,1185,437
1513,1,1195,449
1514,1,1206,465
1515,1,1217,480
1516,1,1222,480
1517,1,1230,495
1518,1,1245,513
1519,1,1252,532
1520,1,1262,555
1521,1,1271,577
1522,1,1271,577
1523,1,1277,557
1524,1,1277,528
1525,1,1277,502
1526,1,1282,483
1527,1,1286,472
1528,1,1290,468
1529,1,1292,449
1530,1,1290,437
1531,1,1290,431
1532,1,1286,426
1533,1,1286,426
1534,1,1282,426
1535,1,1282,426
1536,1,1282,426
1537,1,1286,431
1538,1,1286,435
1539,1,1286,442
1540,1,1286,442
1541,1,1290,449
1542,1,1282,465
1543,1,1286,476
1544,1,1286,491
1545,1,1282,506
1546,1,1282,509
1547,1,1282,525
1548,1,1286,528
1549,1,1301,471
1550,1,1305,426
1551,1,1312,393
1552,1,1312,393
1553,1,1317,363
1554,1,1322,340
1555,1,1327,314
1556,1,1331,296
1557,1,1335,280
1558,1,1338,276
1559,1,1342,266
1560,1,1342,258
1561,1,1350,254
1562,1,1352,251
1563,1,1352,247
1564,1,1352,247
1565,1,1357,247
1566,1,1357,251
1567,1,1357,258
1568,1,1361,270
1569,1,1361,280
1570,1,1361,280
1571,1,1365,291
1572,1,1365,311
1573,1,1361,329
1574,1,1365,351
1575,1,1365,378
1576,1,1365,382
1577,1,1361,405
1578,1,1361,435
1579,1,1361,465
1580,1,1361,495
1581,1,1357,528
1582,1,1357,528
1583,1,1357,561
1584,1,1352,600
1585,1,1352,625
1586,1,1346,632
1587,1,1327,574
1588,1,1295,521
