Frame,Visibility,X,Y
147,1,890,62
148,1,886,84
149,1,885,109
150,1,885,135
151,1,882,160
152,1,882,187
153,1,880,214
154,1,880,214
155,1,876,245
156,1,875,275
157,1,875,301
158,1,860,242
159,1,847,160
160,1,850,160
161,1,837,100
162,1,830,60
163,1,821,30
164,1,820,5
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,0,0
186,1,780,5
187,1,776,20
188,1,776,32
189,1,776,45
190,1,776,45
191,1,775,60
192,1,775,74
193,1,775,92
194,1,775,106
195,1,775,124
196,1,775,124
197,1,790,172
198,1,805,214
199,1,815,249
200,1,825,282
201,1,831,310
202,1,831,310
203,1,840,335
204,1,847,360
205,1,851,384
206,1,855,409
207,1,860,435
208,1,860,435
209,1,865,460
210,1,866,480
211,1,870,436
212,1,865,409
213,1,856,387
214,1,856,387
215,1,855,367
216,1,855,350
217,1,855,337
218,1,855,330
219,1,851,322
220,1,851,320
221,1,850,315
222,1,850,310
223,1,850,310
224,1,847,307
225,1,847,307
226,1,847,310
227,1,847,312
228,1,845,315
229,1,845,322
230,1,845,327
231,1,845,337
232,1,845,337
233,1,845,346
234,1,845,357
235,1,845,370
236,1,841,380
237,1,845,395
238,1,845,395
239,1,816,367
240,1,795,325
241,1,766,290
242,1,745,265
243,1,726,242
244,1,726,240
245,1,710,219
246,1,691,204
247,1,675,187
248,1,660,177
249,1,646,166
250,1,645,166
251,1,630,160
252,1,615,155
253,1,602,149
254,1,590,149
255,1,577,149
256,1,577,149
257,1,562,155
258,1,550,157
259,1,535,165
260,1,522,172
261,1,512,182
262,1,512,182
263,1,497,195
264,1,485,210
265,1,472,225
266,1,462,240
267,1,450,256
268,1,450,256
269,1,440,280
270,1,427,299
271,1,415,322
272,1,405,342
273,1,395,367
274,1,395,367
275,1,387,391
276,1,377,415
277,1,373,430
278,1,378,443
279,1,381,431
280,1,396,404
281,1,404,374
282,1,419,348
283,1,422,325
284,1,430,304
285,1,440,291
286,1,440,290
287,1,447,277
288,1,455,270
289,1,460,265
290,1,465,259
291,1,470,259
292,1,470,259
293,1,475,259
294,1,477,259
295,1,482,265
296,1,487,266
297,1,490,272
298,1,490,272
299,1,495,280
300,1,497,287
301,1,502,296
302,1,505,307
303,1,507,315
304,1,507,315
305,1,510,327
306,1,512,322
307,1,515,307
308,1,515,294
309,1,517,287
310,1,517,285
311,1,520,275
312,1,520,270
313,1,520,265
314,1,520,259
315,1,520,259
316,1,520,259
317,1,520,259
318,1,517,259
319,1,515,262
320,1,515,266
321,1,512,275
322,1,512,275
323,1,512,282
324,1,510,294
325,1,510,304
326,1,507,317
327,1,507,331
328,1,507,335
329,1,505,350
330,1,505,364
331,1,505,384
332,1,502,402
333,1,502,420
334,1,502,416
335,1,526,392
336,1,555,370
337,1,572,346
338,1,587,330
339,1,602,315
340,1,605,312
341,1,620,301
342,1,635,291
343,1,650,287
344,1,665,282
345,1,675,280
346,1,676,277
347,1,690,275
348,1,702,275
349,1,715,277
350,1,726,280
351,1,736,285
352,1,747,290
353,1,750,290
354,1,760,296
355,1,770,304
356,1,776,315
357,1,786,327
358,1,795,339
359,1,795,339
360,1,805,352
361,1,811,367
362,1,820,382
363,1,830,371
364,1,831,352
365,1,831,352
366,1,835,344
367,1,841,335
368,1,845,325
369,1,847,315
370,1,847,310
371,1,850,307
372,1,850,304
373,1,850,304
374,1,851,304
375,1,855,310
376,1,860,312
377,1,860,312
378,1,865,315
379,1,866,320
380,1,866,327
381,1,870,335
382,1,870,344
383,1,870,344
384,1,866,357
385,1,870,370
386,1,870,384
387,1,871,395
388,1,806,235
389,1,806,235
390,1,781,155
391,1,761,87
392,1,741,32
393,1,731,5
394,0,0,0
395,0,0,0
396,0,0,0
397,0,0,0
398,0,0,0
399,0,0,0
400,0,0,0
401,0,0,0
402,0,0,0
403,0,0,0
404,0,0,0
405,0,0,0
406,0,0,0
407,0,0,0
408,0,0,0
409,0,0,0
410,0,0,0
411,0,0,0
412,0,0,0
413,0,0,0
414,0,0,0
415,0,0,0
416,0,0,0
417,0,0,0
418,0,0,0
419,0,0,0
420,0,0,0
421,0,0,0
422,0,0,0
423,0,0,0
424,0,0,0
425,0,0,0
426,0,0,0
427,0,0,0
428,0,0,0
429,0,0,0
430,0,0,0
431,0,0,0
432,0,0,0
433,0,0,0
434,0,0,0
435,0,0,0
436,0,0,0
437,0,0,0
438,1,445,12
439,1,442,35
440,1,440,54
441,1,437,76
442,1,435,100
443,1,435,100
444,1,445,137
445,1,477,152
446,1,525,169
447,1,565,187
448,1,595,204
449,1,597,204
450,1,625,222
451,1,655,240
452,1,676,255
453,1,702,275
454,1,720,290
455,1,721,290
456,1,741,307
457,1,760,327
458,1,776,344
459,1,792,364
460,1,806,384
461,1,806,384
462,1,821,405
463,1,835,425
464,1,847,450
465,1,860,472
466,1,870,495
467,1,870,495
468,1,880,519
469,1,890,535
470,1,895,526
471,1,896,519
472,1,900,515
473,1,900,515
474,1,900,512
475,1,901,512
476,1,905,512
477,1,910,512
478,1,911,515
479,1,911,515
480,1,915,522
481,1,916,526
482,1,920,535
483,1,918,535
484,1,912,530
485,1,888,515
486,1,869,487
487,1,823,445
488,1,814,412
489,1,794,383
490,1,866,425
491,1,862,384
492,1,800,332
493,1,811,400
494,1,821,446
495,1,867,473
496,1,900,500
497,1,913,518
498,1,921,528
499,1,931,535
500,1,935,537
501,1,935,535
502,1,935,535
503,1,935,537
504,1,935,537
505,1,935,537
506,1,937,537
507,1,937,537
508,1,937,537
509,1,937,537
510,1,937,537
511,1,937,537
512,1,937,537
513,1,937,537
514,1,937,537
515,1,937,537
516,1,937,537
517,1,937,537
518,1,937,537
519,1,937,537
520,1,937,537
521,1,937,537
522,1,937,537
523,1,933,534
524,1,925,527
525,1,901,512
526,1,880,489
527,1,833,446
528,1,822,411
529,1,822,419
530,1,788,411
531,1,749,379
532,1,638,282
533,1,638,295
534,1,648,307
535,1,648,315
536,1,647,317
537,1,649,314
538,1,650,315
539,1,650,315
540,1,650,312
541,1,650,310
542,1,651,307
543,1,653,298
544,1,656,291
545,1,660,285
546,1,661,280
547,1,667,280
548,1,670,280
549,1,670,280
550,1,671,280
551,1,675,280
552,1,676,285
553,1,680,290
554,1,681,296
555,1,681,304
556,1,685,307
557,1,685,315
558,1,686,327
559,1,690,339
560,1,690,355
561,1,691,370
562,1,691,370
563,1,691,387
564,1,691,405
565,1,696,420
566,1,706,431
567,1,709,442
568,1,711,413
569,1,717,381
570,1,721,352
571,1,726,310
572,1,735,282
573,1,740,256
574,1,740,256
575,1,745,237
576,1,750,219
577,1,751,206
578,1,757,197
579,1,760,190
580,1,760,187
581,1,761,182
582,1,765,177
583,1,766,175
584,1,770,172
585,1,771,172
586,1,771,172
587,1,775,175
588,1,776,177
589,1,780,182
590,1,780,187
591,1,796,232
592,1,796,232
593,1,806,266
594,1,816,299
595,1,825,330
596,1,831,357
597,1,837,384
598,1,837,384
599,1,841,409
600,1,847,436
601,1,850,461
602,1,852,451
603,1,851,390
604,1,850,390
605,1,845,357
606,1,845,330
607,1,845,310
608,1,841,290
609,1,841,280
610,1,840,277
611,1,840,265
612,1,840,256
613,1,840,249
614,1,840,245
615,1,840,245
616,1,840,242
617,1,840,242
618,1,837,242
619,1,837,245
620,1,837,246
621,1,837,252
622,1,837,252
623,1,837,259
624,1,837,265
625,1,837,272
626,1,840,272
627,1,845,266
628,1,845,265
629,1,847,255
630,1,851,252
631,1,856,249
632,1,860,249
633,1,860,249
634,1,860,252
635,1,860,252
636,1,860,255
637,1,861,259
638,1,861,265
639,1,861,275
640,1,861,275
641,1,861,287
642,1,865,299
643,1,865,312
644,1,865,327
645,1,865,339
646,1,865,339
647,1,865,360
648,1,865,380
649,1,866,396
650,1,865,416
651,1,866,439
652,1,866,436
653,1,865,454
654,1,811,339
655,1,771,266
656,1,745,211
657,1,720,165
658,1,720,165
659,1,696,127
660,1,680,95
661,1,660,64
662,1,645,42
663,1,630,22
664,1,630,22
665,1,617,5
666,0,0,0
667,0,0,0
668,0,0,0
669,0,0,0
670,0,0,0
671,0,0,0
672,0,0,0
673,0,0,0
674,0,0,0
675,0,0,0
676,0,0,0
677,0,0,0
678,0,0,0
679,0,0,0
680,0,0,0
681,0,0,0
682,0,0,0
683,0,0,0
684,0,0,0
685,1,472,2
686,1,467,12
687,1,462,25
688,1,462,25
689,1,457,37
690,1,455,52
691,1,450,67
692,1,445,84
693,1,442,100
694,1,442,100
695,1,440,116
696,1,435,135
697,1,432,152
698,1,430,169
699,1,427,192
700,1,427,190
701,1,447,201
702,1,482,192
703,1,512,187
704,1,540,185
705,1,562,185
706,1,565,185
707,1,585,185
708,1,605,185
709,1,625,190
710,1,640,195
711,1,655,200
712,1,656,200
713,1,670,204
714,1,685,214
715,1,696,225
716,1,710,235
717,1,721,245
718,1,721,245
719,1,731,259
720,1,745,272
721,1,755,287
722,1,761,304
723,1,771,320
724,1,771,322
725,1,780,337
726,1,790,357
727,1,795,377
728,1,802,396
729,1,810,420
730,1,820,439
731,1,805,425
732,1,755,330
733,1,720,275
734,1,691,232
735,1,670,197
736,1,651,166
737,1,651,166
738,1,635,145
739,1,620,124
740,1,605,106
741,1,592,92
742,1,582,82
743,1,582,82
744,1,570,72
745,1,560,64
746,1,550,60
747,1,542,56
748,1,535,54
749,1,535,54
750,1,527,54
751,1,520,56
752,1,512,60
753,1,505,64
754,1,500,70
755,1,500,70
756,1,495,74
757,1,487,82
758,1,482,92
759,1,477,102
760,1,475,112
761,1,475,112
762,1,470,124
763,1,465,137
764,1,462,149
765,1,457,165
766,1,455,180
767,1,455,180
768,1,452,195
769,1,450,210
770,1,445,222
771,1,440,169
772,1,440,132
773,1,437,129
774,1,435,100
775,1,430,74
776,1,427,52
777,1,425,35
778,1,422,22
779,1,422,20
780,1,420,10
781,1,417,2
782,0,0,0
783,0,0,0
784,0,0,0
785,0,0,0
786,0,0,0
787,0,0,0
788,0,0,0
789,0,0,0
790,0,0,0
791,0,0,0
792,1,390,5
793,0,0,0
794,0,0,0
795,0,0,0
796,0,0,0
797,0,0,0
798,1,372,72
799,1,370,90
800,1,365,109
801,1,362,129
802,1,360,152
803,1,360,152
804,1,355,177
805,1,352,197
806,1,350,225
807,1,347,252
808,1,402,271
809,1,474,273
810,1,550,283
811,1,609,294
812,1,646,299
813,1,681,304
814,1,710,310
815,1,710,312
816,1,731,317
817,1,757,325
818,1,775,331
819,1,790,339
820,1,802,350
821,1,802,350
822,1,815,360
823,1,826,370
824,1,837,380
825,1,847,360
826,1,847,344
827,1,847,344
828,1,855,325
829,1,855,315
830,1,851,310
831,1,851,301
832,1,851,296
833,1,855,296
834,1,855,294
835,1,855,294
836,1,856,296
837,1,856,296
838,1,856,299
839,1,856,299
840,1,856,304
841,1,856,312
842,1,856,322
843,1,856,330
844,1,855,339
845,1,855,339
846,1,855,346
847,1,855,355
848,1,855,360
849,1,855,360
850,1,855,362
851,1,855,364
852,1,855,364
853,1,851,371
854,1,851,382
855,1,851,391
856,1,851,405
857,1,850,405
858,1,850,416
859,1,850,429
860,1,850,445
861,1,851,460
862,1,851,465
863,1,850,461
864,1,850,460
865,1,850,460
866,1,850,459
867,1,847,460
868,1,851,461
869,1,849,463
870,1,846,462
871,1,838,463
872,1,848,470
873,1,847,473
874,1,846,471
875,1,850,472
876,1,850,470
877,1,850,472
878,1,850,472
879,1,850,472
880,1,850,472
881,1,850,472
882,1,850,472
883,1,850,474
884,1,850,474
885,1,850,474
886,1,850,474
887,1,850,474
888,1,850,474
889,1,850,474
890,1,850,474
891,1,850,474
892,1,850,474
893,1,850,472
894,1,847,472
895,1,847,474
896,1,850,474
897,1,847,471
898,1,838,464
899,1,823,451
900,1,812,424
901,1,779,394
902,1,760,365
903,1,751,344
904,1,722,314
905,1,679,260
906,1,609,178
907,1,609,178
908,1,609,178
909,1,609,178
910,1,609,178
911,1,609,178
912,1,609,178
913,1,609,178
914,1,609,178
915,1,609,178
916,1,609,178
917,1,609,178
918,1,609,178
919,1,609,178
920,1,609,178
921,1,609,178
922,1,609,178
923,1,609,178
924,1,609,178
925,1,609,178
926,1,609,178
927,1,609,178
928,1,633,220
929,1,641,241
930,1,646,276
931,1,638,323
932,1,656,334
933,1,671,367
934,1,672,387
935,1,662,368
936,1,662,363
937,1,650,344
938,1,630,285
939,1,612,245
940,1,600,214
941,1,600,214
942,1,587,187
943,1,577,165
944,1,567,149
945,1,560,135
946,1,552,124
947,1,550,124
948,1,545,115
949,1,537,109
950,1,530,105
951,1,525,100
952,1,520,100
953,1,520,100
954,1,515,100
955,1,512,100
956,1,507,102
957,1,505,106
958,1,500,112
959,1,500,115
960,1,497,120
961,1,572,195
962,1,625,245
963,1,665,287
964,1,700,325
965,1,700,322
966,1,725,352
967,1,751,384
968,1,775,415
969,1,795,441
970,1,811,472
971,1,811,470
972,1,814,451
973,1,820,420
974,1,810,390
975,1,810,367
976,1,810,346
977,1,810,346
978,1,810,331
979,1,810,320
980,1,806,310
981,1,806,301
982,1,805,294
983,1,805,294
984,1,805,290
985,1,805,290
986,1,802,290
987,1,802,290
988,1,802,290
989,1,802,291
990,1,800,294
991,1,800,301
992,1,800,307
993,1,800,315
994,1,800,325
995,1,800,325
996,1,796,335
997,1,796,346
998,1,796,360
999,1,796,371
1000,1,796,384
1001,1,796,384
1002,1,796,390
1003,1,810,360
1004,1,816,337
1005,1,826,315
1006,1,830,304
1007,1,830,301
1008,1,830,290
1009,1,835,280
1010,1,840,270
1011,1,841,262
1012,1,847,256
1013,1,850,256
1014,1,851,255
1015,1,855,249
1016,1,856,249
1017,1,860,249
1018,1,861,252
1019,1,861,255
1020,1,865,256
1021,1,866,265
1022,1,870,272
1023,1,870,282
1024,1,871,291
1025,1,875,304
1026,1,875,307
1027,1,875,320
1028,1,875,335
1029,1,875,350
1030,1,876,367
1031,1,876,387
1032,1,876,387
1033,1,876,405
1034,1,880,426
1035,1,880,447
1036,1,880,450
1037,1,876,362
1038,1,876,362
1039,1,875,307
1040,1,870,262
1041,1,870,226
1042,1,866,197
1043,1,865,172
1044,1,865,172
1045,1,861,149
1046,1,860,132
1047,1,860,116
1048,1,856,105
1049,1,856,97
1050,1,855,95
1051,1,855,87
1052,1,855,82
1053,1,851,76
1054,1,850,74
1055,1,850,74
1056,1,850,74
1057,1,850,74
1058,1,847,74
1059,1,847,80
1060,1,845,84
1061,1,845,90
1062,1,845,90
1063,1,845,97
1064,1,845,105
1065,1,841,115
1066,1,841,124
1067,1,841,135
1068,1,841,137
1069,1,840,149
1070,1,840,162
1071,1,840,175
1072,1,840,190
1073,1,837,200
1074,1,837,201
1075,1,806,166
1076,1,786,145
1077,1,770,127
1078,1,757,115
1079,1,745,105
1080,1,745,105
1081,1,730,97
1082,1,720,92
1083,1,710,90
1084,1,696,87
1085,1,690,90
1086,1,690,90
1087,1,676,92
1088,1,670,95
1089,1,660,100
1090,1,650,106
1091,1,641,115
1092,1,641,116
1093,1,632,127
1094,1,622,140
1095,1,615,152
1096,1,605,166
1097,1,597,182
1098,1,597,182
1099,1,590,201
1100,1,580,219
1101,1,572,240
1102,1,565,259
1103,1,597,273
1104,1,635,284
1105,1,665,291
1106,1,685,299
1107,1,700,307
1108,1,715,315
1109,1,725,325
1110,1,725,325
1111,1,731,330
1112,1,740,337
1113,1,745,344
1114,1,751,346
1115,1,766,330
1116,1,770,330
1117,1,780,310
1118,1,785,296
1119,1,790,290
1120,1,792,285
1121,1,796,282
1122,1,800,280
1123,1,805,280
1124,1,810,280
1125,1,815,280
1126,1,820,280
1127,1,821,282
1128,1,821,282
1129,1,826,287
1130,1,830,294
1131,1,831,301
1132,1,835,312
1133,1,837,322
1134,1,837,325
1135,1,840,335
1136,1,840,350
1137,1,841,362
1138,1,841,380
1139,1,845,395
1140,1,845,396
1141,1,845,415
1142,1,847,435
1143,1,847,452
1144,1,847,472
1145,1,847,492
1146,1,847,490
1147,1,847,474
1148,1,845,439
1149,1,845,409
1150,1,840,390
1151,1,835,370
1152,1,835,370
1153,1,835,350
1154,1,835,335
1155,1,835,322
1156,1,835,312
1157,1,837,304
1158,1,835,304
1159,1,837,296
1160,1,835,291
1161,1,835,290
1162,1,835,287
1163,1,831,287
1164,1,831,287
1165,1,831,290
1166,1,830,291
1167,1,830,296
1168,1,830,304
1169,1,830,310
1170,1,830,310
1171,1,830,317
1172,1,830,330
1173,1,830,337
1174,1,792,327
1175,1,765,317
1176,1,761,315
1177,1,736,304
1178,1,712,299
1179,1,686,294
1180,1,665,290
1181,1,645,290
1182,1,641,290
1183,1,622,290
1184,1,602,290
1185,1,582,294
1186,1,565,299
1187,1,547,304
1188,1,547,304
1189,1,530,315
1190,1,510,322
1191,1,495,331
1192,1,480,344
1193,1,465,357
1194,1,465,357
1195,1,450,371
1196,1,435,387
1197,1,422,405
1198,1,410,420
1199,1,397,436
1200,1,397,439
1201,1,385,457
1202,1,383,425
1203,1,395,277
1204,1,400,201
1205,1,405,140
1206,1,405,140
1207,1,407,84
1208,1,410,40
1209,1,412,5
1210,0,0,0
1211,0,0,0
1212,0,0,0
1213,0,0,0
1214,0,0,0
1215,0,0,0
1216,0,0,0
1217,0,0,0
1218,0,0,0
1219,0,0,0
1220,0,0,0
1221,0,0,0
1222,0,0,0
1223,0,0,0
1224,0,0,0
1225,0,0,0
1226,0,0,0
1227,0,0,0
1228,0,0,0
1229,0,0,0
1230,0,0,0
1231,0,0,0
1232,0,0,0
1233,0,0,0
1234,0,0,0
1235,0,0,0
1236,0,0,0
1237,0,0,0
1238,0,0,0
1239,0,0,0
1240,0,0,0
1241,0,0,0
1242,0,0,0
1243,0,0,0
1244,0,0,0
1245,0,0,0
1246,1,472,2
1247,1,472,17
1248,1,475,37
1249,1,475,37
1250,1,475,56
1251,1,475,76
1252,1,500,106
1253,1,550,135
1254,1,585,160
1255,1,587,160
1256,1,620,182
1257,1,650,201
1258,1,675,222
1259,1,700,242
1260,1,715,256
1261,1,715,256
1262,1,740,285
1263,1,757,304
1264,1,775,325
1265,1,790,344
1266,1,802,364
1267,1,802,364
1268,1,815,387
1269,1,830,409
1270,1,840,429
1271,1,850,454
1272,1,860,477
1273,1,860,477
1274,1,870,496
1275,1,876,522
1276,1,885,526
1277,1,886,517
1278,1,890,512
1279,1,892,512
1280,1,895,510
1281,1,895,506
1282,1,896,506
1283,1,900,510
1284,1,901,512
1285,1,905,512
1286,1,906,515
1287,1,910,522
1288,1,907,521
1289,1,901,516
1290,1,878,501
1291,1,859,472
1292,1,816,432
1293,1,805,401
1294,1,897,445
1295,1,895,437
1296,1,897,446
1297,1,810,402
1298,1,824,450
1299,1,869,475
1300,1,899,502
1301,1,910,519
1302,1,917,528
1303,1,927,535
1304,1,927,535
1305,1,927,535
1306,1,927,535
1307,1,927,535
1308,1,927,535
1309,1,927,535
1310,1,927,535
1311,1,927,535
1312,1,927,535
1313,1,927,535
1314,1,927,535
1315,1,927,535
1316,1,927,535
1317,1,927,535
1318,1,927,535
1319,1,927,535
1320,1,927,535
1321,1,927,535
1322,1,927,535
1323,1,927,535
1324,1,927,535
1325,1,927,535
1326,1,927,535
1327,1,927,535
1328,1,927,535
1329,1,923,532
1330,1,919,530
1331,1,897,520
1332,1,879,506
1333,1,839,479
1334,1,793,453
1335,1,765,429
1336,1,740,398
1337,1,677,339
1338,1,647,304
1339,1,651,299
1340,1,655,291
1341,1,656,290
1342,1,656,282
1343,1,660,282
1344,1,661,282
1345,1,661,285
1346,1,665,287
1347,1,665,287
1348,1,667,291
1349,1,667,296
1350,1,670,304
1351,1,670,315
1352,1,670,325
1353,1,670,327
1354,1,670,337
1355,1,671,350
1356,1,671,364
1357,1,671,382
1358,1,671,400
1359,1,671,400
1360,1,671,416
1361,1,676,436
1362,1,685,454
1363,1,690,434
1364,1,691,370
1365,1,691,371
1366,1,700,310
1367,1,706,262
1368,1,715,225
1369,1,720,195
1370,1,725,166
1371,1,725,166
1372,1,726,142
1373,1,731,121
1374,1,735,106
1375,1,740,95
1376,1,741,84
1377,1,741,82
1378,1,745,72
1379,1,747,64
1380,1,750,60
1381,1,751,56
1382,1,755,54
1383,1,755,54
1384,1,757,54
1385,1,760,54
1386,1,760,56
1387,1,761,60
1388,1,765,64
1389,1,765,64
1390,1,766,72
1391,1,770,80
1392,1,770,90
1393,1,771,100
1394,1,775,109
1395,1,775,109
1396,1,775,121
1397,1,776,135
1398,1,802,206
1399,1,820,256
1400,1,831,299
1401,1,831,299
1402,1,845,337
1403,1,855,370
1404,1,861,400
1405,1,866,429
1406,1,875,460
1407,1,875,460
1408,1,880,490
1409,1,885,515
1410,1,880,481
1411,1,870,409
1412,1,865,374
1413,1,861,374
1414,1,860,342
1415,1,855,320
1416,1,850,296
1417,1,845,282
1418,1,841,270
1419,1,841,266
1420,1,840,255
1421,1,837,246
1422,1,835,242
1423,1,831,237
1424,1,830,235
1425,1,826,235
1426,1,825,235
1427,1,825,235
1428,1,821,235
1429,1,820,240
1430,1,820,245
1431,1,820,245
1432,1,816,252
1433,1,816,256
1434,1,816,266
1435,1,811,280
1436,1,811,285
1437,1,811,285
1438,1,821,277
1439,1,826,266
1440,1,831,256
1441,1,840,252
1442,1,841,246
1443,1,845,246
1444,1,845,245
1445,1,847,245
1446,1,847,245
1447,1,847,246
1448,1,850,252
1449,1,850,252
1450,1,850,256
1451,1,851,265
1452,1,855,277
1453,1,855,290
1454,1,856,299
1455,1,856,299
1456,1,856,315
1457,1,860,330
1458,1,860,344
1459,1,860,362
1460,1,861,380
1461,1,861,380
1462,1,861,400
1463,1,861,420
1464,1,861,439
1465,1,850,441
1466,1,806,344
1467,1,806,346
1468,1,771,280
1469,1,741,226
1470,1,720,185
1471,1,696,149
1472,1,680,120
1473,1,661,95
1474,1,661,95
1475,1,646,72
1476,1,632,54
1477,1,620,37
1478,1,607,25
1479,1,597,15
1480,1,597,12
1481,1,585,5
1482,1,577,2
1483,0,0,0
1484,0,0,0
1485,0,0,0
1486,0,0,0
1487,0,0,0
1488,0,0,0
1489,0,0,0
1490,0,0,0
1491,0,0,0
1492,1,512,5
1493,1,505,5
1494,1,497,12
1495,1,492,22
1496,1,487,32
1497,1,482,42
1498,1,482,45
1499,1,477,54
1500,1,475,70
1501,1,470,82
1502,1,465,97
1503,1,462,115
1504,1,462,115
1505,1,460,129
1506,1,455,145
1507,1,452,162
1508,1,450,180
1509,1,447,197
1510,1,447,195
1511,1,450,165
1512,1,450,137
1513,1,452,115
1514,1,452,97
1515,1,455,82
1516,1,455,82
1517,1,455,70
1518,1,455,62
1519,1,455,54
1520,1,455,50
1521,1,455,50
1522,1,452,47
1523,1,452,47
1524,1,452,50
1525,1,450,52
1526,1,450,56
1527,1,450,62
1528,1,450,62
1529,1,447,70
1530,1,445,80
1531,1,445,90
1532,1,440,105
1533,1,440,116
1534,1,440,120
1535,1,435,135
1536,1,435,152
1537,1,430,169
1538,1,430,190
1539,1,425,210
1540,1,425,211
1541,1,422,235
1542,1,420,255
1543,1,442,285
1544,1,455,294
1545,1,465,304
1546,1,465,304
1547,1,470,312
1548,1,475,320
1549,1,477,327
1550,1,480,331
1551,1,482,339
1552,1,482,339
1553,1,485,346
1554,1,472,322
1555,1,460,304
1556,1,445,287
1557,1,440,277
1558,1,437,275
1559,1,430,266
1560,1,420,259
1561,1,410,255
1562,1,402,252
1563,1,397,249
1564,1,395,249
1565,1,387,249
1566,1,380,252
1567,1,372,255
1568,1,365,259
1569,1,360,265
1570,1,357,266
1571,1,350,275
1572,1,345,285
1573,1,337,294
1574,1,332,307
1575,1,325,322
1576,1,325,322
1577,1,320,337
1578,1,312,355
1579,1,307,370
1580,1,300,391
1581,1,295,409
1582,1,295,409
1583,1,290,432
1584,1,285,454
1585,1,280,477
1586,1,275,502
1587,1,270,525
1588,1,270,525
1589,1,265,551
1590,1,255,567
1591,1,255,580
1592,1,255,574
1593,1,255,571
1594,1,255,571
1595,1,255,570
1596,1,257,567
1597,1,257,567
1598,1,257,564
1599,1,257,564
1600,1,257,567
1601,1,255,571
1602,1,255,577
1603,1,252,587
1604,1,250,592
1605,1,250,595
1606,1,250,595
1607,1,250,595
1608,1,247,595
1609,1,245,596
1610,1,245,599
1611,1,245,596
1612,1,245,596
1613,1,245,596
1614,1,245,596
1615,1,245,596
1616,1,245,599
1617,1,245,599
1618,1,245,599
1619,1,245,599
1620,1,242,599
1621,1,242,599
1622,1,242,599
1623,1,240,599
1624,1,240,599
1625,1,242,602
1626,1,244,598
1627,1,245,594
1628,1,254,590
1629,1,280,561
1630,1,335,513
1631,1,395,479
1632,1,514,458
1633,1,521,411
1634,1,539,347
1635,1,527,297
1636,1,515,299
1637,1,505,301
1638,1,495,304
1639,1,485,310
1640,1,477,315
1641,1,470,322
1642,1,470,322
1643,1,462,330
1644,1,455,339
1645,1,450,350
1646,1,445,346
1647,1,440,335
1648,1,440,335
1649,1,437,322
1650,1,435,310
1651,1,432,299
1652,1,430,290
1653,1,427,285
1654,1,427,285
1655,1,425,282
1656,1,425,282
1657,1,425,285
1658,1,425,287
1659,1,422,290
1660,1,422,291
1661,1,420,296
1662,1,420,301
