Frame,Visibility,X,Y
253,1,1016,442
254,1,1016,446
255,1,1016,449
256,1,1012,457
257,1,1012,465
258,1,1012,480
259,1,1012,495
260,1,1012,509
261,1,1012,525
262,1,1007,483
263,1,977,371
264,1,962,311
265,1,952,262
266,1,952,262
267,1,945,217
268,1,933,172
269,1,922,138
270,1,903,82
271,1,903,78
272,1,896,55
273,1,885,33
274,1,877,18
275,1,870,6
276,1,866,6
277,0,0,0
278,0,0,0
279,0,0,0
280,0,0,0
281,0,0,0
282,0,0,0
283,0,0,0
284,0,0,0
285,1,795,6
286,1,783,18
287,1,776,33
288,1,776,37
289,1,768,55
290,1,750,101
291,1,742,127
292,1,735,156
293,1,735,156
294,1,727,187
295,1,723,217
296,1,716,254
297,1,708,285
298,1,705,326
299,1,705,322
300,1,690,400
301,1,690,437
302,1,680,473
303,1,700,481
304,1,780,364
305,1,847,273
306,1,911,187
307,1,948,138
308,1,982,105
309,1,1005,75
310,1,1027,51
311,1,1050,33
312,1,1065,21
313,1,1080,10
314,1,1095,6
315,1,1095,6
316,1,1106,3
317,1,1117,3
318,1,1127,3
319,1,1140,6
320,1,1147,6
321,1,1155,15
322,1,1162,18
323,1,1170,30
324,1,1177,37
325,1,1185,51
326,1,1185,51
327,1,1192,63
328,1,1195,78
329,1,1200,93
330,1,1211,123
331,1,1211,123
332,1,1215,142
333,1,1222,161
334,1,1222,180
335,1,1230,202
336,1,1225,210
337,1,1222,210
338,1,1222,217
339,1,1222,224
340,1,1215,243
341,1,1215,254
342,1,1215,254
343,1,1215,266
344,1,1211,276
345,1,1206,296
346,1,1206,311
347,1,1206,329
348,1,1206,329
349,1,1203,351
350,1,1195,397
351,1,1195,420
352,1,1192,442
353,1,1192,446
354,1,1192,468
355,1,1188,497
356,1,1185,528
357,1,1181,557
358,1,1181,561
359,1,1177,557
360,1,1185,442
361,1,1185,408
362,1,1185,382
363,1,1185,367
364,1,1185,363
365,1,1185,351
366,1,1188,337
367,1,1185,329
368,1,1185,326
369,1,1185,322
370,1,1188,322
371,1,1200,333
372,1,1217,351
373,1,1232,374
374,1,1245,393
375,1,1247,393
376,1,1260,415
377,1,1267,435
378,1,1275,457
379,1,1286,480
380,1,1292,502
381,1,1297,528
382,1,1305,546
383,1,1297,506
384,1,1286,468
385,1,1271,437
386,1,1271,437
387,1,1267,415
388,1,1260,397
389,1,1255,386
390,1,1245,367
391,1,1245,367
392,1,1241,363
393,1,1237,360
394,1,1232,360
395,1,1230,360
396,1,1230,363
397,1,1225,367
398,1,1225,371
399,1,1225,378
400,1,1166,409
401,1,1102,442
402,1,1076,453
403,1,1061,465
404,1,1022,486
405,1,992,509
406,1,960,535
407,1,933,561
408,1,933,561
409,1,903,587
410,1,855,644
411,1,840,659
412,1,817,587
413,1,817,587
414,1,817,540
415,1,810,502
416,1,802,476
417,1,795,449
418,1,791,426
419,1,791,426
420,1,780,397
421,1,776,389
422,1,772,382
423,1,768,374
424,1,768,374
425,1,765,374
426,1,765,374
427,1,761,374
428,1,757,378
429,1,757,386
430,1,757,393
431,1,753,400
432,1,753,411
433,1,753,426
434,1,750,437
435,1,750,437
436,1,750,449
437,1,746,437
438,1,738,367
439,1,735,322
440,1,727,276
441,1,720,243
442,1,716,210
443,1,711,182
444,1,708,161
445,1,701,142
446,1,701,142
447,1,697,127
448,1,693,111
449,1,690,101
450,1,686,90
451,1,682,90
452,1,678,86
453,1,675,86
454,1,671,90
455,1,667,93
456,1,663,101
457,1,663,105
458,1,660,111
459,1,656,127
460,1,645,161
461,1,645,182
462,1,645,182
463,1,637,205
464,1,633,231
465,1,630,254
466,1,630,288
467,1,626,317
468,1,626,317
469,1,622,351
470,1,615,420
471,1,611,452
472,1,624,486
473,1,684,463
474,1,772,433
475,1,836,415
476,1,892,400
477,1,935,390
478,1,978,381
479,1,1022,375
480,1,1057,371
481,1,1087,371
482,1,1112,374
483,1,1132,374
484,1,1132,378
485,1,1155,382
486,1,1170,389
487,1,1188,400
488,1,1203,411
489,1,1217,420
490,1,1232,435
491,1,1245,449
492,1,1255,465
493,1,1267,480
494,1,1277,497
495,1,1277,497
496,1,1290,513
497,1,1297,535
498,1,1305,555
499,1,1308,553
500,1,1316,521
501,1,1307,497
502,1,1307,476
503,1,1305,460
504,1,1305,457
505,1,1305,452
506,1,1305,449
507,1,1300,446
508,1,1300,442
509,1,1300,442
510,1,1297,442
511,1,1297,442
512,1,1297,446
513,1,1292,452
514,1,1292,465
515,1,1290,476
516,1,1290,486
517,1,1290,491
518,1,1286,506
519,1,1282,525
520,1,1282,561
521,1,1277,585
522,1,1277,585
523,1,1277,607
524,1,1275,633
525,1,1275,656
526,1,1192,551
527,1,1165,476
528,1,1128,422
529,1,1082,393
530,1,1012,296
531,1,990,270
532,1,960,231
533,1,960,231
534,1,937,202
535,1,915,182
536,1,896,164
537,1,877,150
538,1,862,142
539,1,862,142
540,1,836,127
541,1,821,120
542,1,810,120
543,1,802,120
544,1,798,120
545,1,787,120
546,1,780,123
547,1,772,131
548,1,761,138
549,1,753,145
550,1,746,156
551,1,738,168
552,1,735,180
553,1,727,194
554,1,723,210
555,1,723,210
556,1,720,224
557,1,711,240
558,1,705,273
559,1,701,307
560,1,697,333
561,1,690,360
562,1,686,382
563,1,682,408
564,1,678,431
565,1,675,452
566,1,675,452
567,1,675,480
568,1,667,506
569,1,667,532
570,1,702,511
571,1,752,472
572,1,825,448
573,1,872,434
574,1,908,413
575,1,937,397
576,1,962,386
577,1,967,386
578,1,990,378
579,1,1012,371
580,1,1046,367
581,1,1061,371
582,1,1061,371
583,1,1072,371
584,1,1072,351
585,1,1050,326
586,1,1035,307
587,1,1027,291
588,1,1022,288
589,1,1012,276
590,1,992,262
591,1,985,262
592,1,975,262
593,1,970,262
594,1,967,262
595,1,960,270
596,1,948,273
597,1,941,285
598,1,933,296
599,1,933,296
600,1,918,322
601,1,911,340
602,1,903,363
603,1,896,382
604,1,896,386
605,1,888,408
606,1,885,415
607,1,892,374
608,1,900,348
609,1,900,333
610,1,900,322
611,1,903,315
612,1,903,307
613,1,907,307
614,1,907,307
615,1,907,307
616,1,907,311
617,1,911,315
618,1,911,317
619,1,911,329
620,1,915,337
621,1,915,348
622,1,915,360
623,1,915,374
624,1,918,389
625,1,918,405
626,1,918,405
627,1,922,420
628,1,922,435
629,1,922,452
630,1,888,326
631,1,888,326
632,1,877,273
633,1,862,228
634,1,851,191
635,1,840,161
636,1,832,135
637,1,832,135
638,1,821,108
639,1,810,86
640,1,795,55
641,1,787,45
642,1,787,45
643,1,780,37
644,1,772,30
645,1,765,30
646,1,757,30
647,1,750,30
648,1,750,33
649,1,738,37
650,1,723,55
651,1,716,71
652,1,708,86
653,1,708,86
654,1,701,105
655,1,693,127
656,1,686,150
657,1,678,180
658,1,675,205
659,1,675,202
660,1,660,262
661,1,656,296
662,1,648,329
663,1,645,367
664,1,645,367
665,1,641,405
666,1,637,442
667,1,629,467
668,1,625,503
669,1,616,523
670,1,622,408
671,1,622,285
672,1,622,187
673,1,622,123
674,1,622,75
675,1,622,75
676,1,622,33
677,1,622,6
678,0,0,0
679,0,0,0
680,0,0,0
681,0,0,0
682,0,0,0
683,0,0,0
684,0,0,0
685,0,0,0
686,0,0,0
687,0,0,0
688,0,0,0
689,0,0,0
690,0,0,0
691,0,0,0
692,0,0,0
693,0,0,0
694,0,0,0
695,0,0,0
696,0,0,0
697,0,0,0
698,1,652,10
699,1,652,30
700,1,660,66
701,1,660,86
702,1,660,90
703,1,663,105
704,1,667,127
705,1,667,150
706,1,671,172
707,1,671,194
708,1,671,194
709,1,675,213
710,1,675,120
711,1,671,86
712,1,671,63
713,1,671,63
714,1,671,41
715,1,671,21
716,1,671,6
717,1,671,3
718,0,0,0
719,0,0,0
720,0,0,0
721,0,0,0
722,0,0,0
723,0,0,0
724,0,0,0
725,1,667,6
726,1,663,10
727,1,663,21
728,1,660,41
729,1,660,60
730,1,660,78
731,1,660,101
732,1,656,123
733,1,656,150
734,1,656,180
735,1,652,180
736,1,652,205
737,1,652,240
738,1,652,266
739,1,648,307
740,1,648,340
741,1,648,374
742,1,645,411
743,1,645,449
744,1,671,437
745,1,690,411
746,1,690,411
747,1,705,397
748,1,711,389
749,1,720,382
750,1,727,382
751,1,727,382
752,1,731,382
753,1,735,386
754,1,738,389
755,1,742,397
756,1,738,389
757,1,738,389
758,1,727,367
759,1,723,356
760,1,711,345
761,1,708,340
762,1,708,340
763,1,705,340
764,1,701,340
765,1,697,345
766,1,697,348
767,1,693,356
768,1,690,356
769,1,690,367
770,1,682,389
771,1,682,405
772,1,678,420
773,1,678,420
774,1,675,437
775,1,671,460
776,1,667,483
777,1,667,506
778,1,667,525
779,1,667,525
780,1,696,491
781,1,747,434
782,1,814,405
783,1,884,406
784,1,931,391
785,1,957,379
786,1,985,367
787,1,1007,360
788,1,1027,351
789,1,1042,351
790,1,1050,351
791,1,1046,356
792,1,1042,363
793,1,1042,374
794,1,1042,382
795,1,1042,386
796,1,1042,397
797,1,1037,411
798,1,1037,423
799,1,1035,446
800,1,1035,460
801,1,1035,480
802,1,1031,502
803,1,1031,525
804,1,1072,476
805,1,1102,442
806,1,1102,442
807,1,1125,420
808,1,1147,400
809,1,1162,389
810,1,1188,378
811,1,1188,378
812,1,1200,374
813,1,1206,374
814,1,1215,374
815,1,1222,378
816,1,1225,382
817,1,1223,384
818,1,1222,288
819,1,1222,221
820,1,1222,131
821,1,1222,96
822,1,1222,96
823,1,1222,66
824,1,1222,41
825,1,1222,18
826,1,1222,6
827,0,0,0
828,0,0,0
829,0,0,0
830,0,0,0
831,0,0,0
832,0,0,0
833,0,0,0
834,0,0,0
835,0,0,0
836,0,0,0
837,0,0,0
838,0,0,0
839,0,0,0
840,1,1192,21
841,1,1192,45
842,1,1185,66
843,1,1185,93
844,1,1185,93
845,1,1177,120
846,1,1177,150
847,1,1170,180
848,1,1170,210
849,1,1162,243
850,1,1162,276
851,1,1155,315
852,1,1155,351
853,1,1147,393
854,1,1147,426
855,1,1147,426
856,1,1140,468
857,1,1061,340
858,1,1012,270
859,1,982,217
860,1,956,182
861,1,937,156
862,1,922,138
863,1,907,123
864,1,900,115
865,1,888,108
866,1,885,108
867,1,877,105
868,1,870,105
869,1,866,105
870,1,855,108
871,1,855,108
872,1,847,115
873,1,843,123
874,1,840,131
875,1,836,142
876,1,836,150
877,1,832,153
878,1,832,164
879,1,828,175
880,1,825,205
881,1,825,224
882,1,825,224
883,1,821,240
884,1,821,258
885,1,819,276
886,1,817,296
887,1,817,315
888,1,817,315
889,1,817,337
890,1,813,374
891,1,813,397
892,1,813,420
893,1,813,420
894,1,813,437
895,1,810,435
896,1,810,431
897,1,810,426
898,1,806,426
899,1,806,423
900,1,806,423
901,1,806,420
902,1,806,423
903,1,802,426
904,1,802,426
905,1,802,435
906,1,802,442
907,1,798,437
908,1,798,437
909,1,798,437
910,1,798,437
911,1,798,437
912,1,798,437
913,1,798,437
914,1,798,437
915,1,798,437
916,1,795,437
917,1,795,437
918,1,795,437
919,1,795,437
920,1,795,437
921,1,795,442
922,1,798,442
923,1,811,446
924,1,844,450
925,1,907,456
926,1,987,452
927,1,1030,447
928,1,1029,437
929,1,1016,431
930,1,997,420
931,1,982,415
932,1,967,415
933,1,956,415
934,1,937,415
935,1,918,420
936,1,903,423
937,1,888,431
938,1,873,437
939,1,873,437
940,1,855,449
941,1,840,465
942,1,825,476
943,1,813,495
944,1,798,509
945,1,798,509
946,1,787,532
947,1,772,551
948,1,761,573
949,1,757,587
950,1,825,468
951,1,825,468
952,1,873,382
953,1,907,322
954,1,937,276
955,1,962,240
956,1,985,205
957,1,985,205
958,1,1007,180
959,1,1027,156
960,1,1042,138
961,1,1057,123
962,1,1072,111
963,1,1072,111
964,1,1087,105
965,1,1102,96
966,1,1112,93
967,1,1125,93
968,1,1132,93
969,1,1135,93
970,1,1147,96
971,1,1155,96
972,1,1162,105
973,1,1172,111
974,1,1181,120
975,1,1181,123
976,1,1192,135
977,1,1200,142
978,1,1203,156
979,1,1211,172
980,1,1217,187
981,1,1217,187
982,1,1225,280
983,1,1230,345
984,1,1230,397
985,1,1237,446
986,1,1237,486
987,1,1237,486
988,1,1237,532
989,1,1241,570
990,1,1241,607
991,1,1241,648
992,1,1245,675
993,1,1245,675
994,1,1172,585
995,1,1117,513
996,1,1075,465
997,1,1046,431
998,1,1020,405
999,1,1020,405
1000,1,997,382
1001,1,975,363
1002,1,960,348
1003,1,945,337
1004,1,933,333
1005,1,930,333
1006,1,918,329
1007,1,907,326
1008,1,896,326
1009,1,885,326
1010,1,877,329
1011,1,877,329
1012,1,870,337
1013,1,862,345
1014,1,855,351
1015,1,847,360
1016,1,843,371
1017,1,843,371
1018,1,832,374
1019,1,821,367
1020,1,813,356
1021,1,802,356
1022,1,795,360
1023,1,791,360
1024,1,783,360
1025,1,772,363
1026,1,765,371
1027,1,757,378
1028,1,750,389
1029,1,750,389
1030,1,742,400
1031,1,735,411
1032,1,731,426
1033,1,723,446
1034,1,720,465
1035,1,720,465
1036,1,711,483
1037,1,705,506
1038,1,701,532
1039,1,697,555
1040,1,693,581
1041,1,693,581
1042,1,690,603
1043,1,757,557
1044,1,798,517
1045,1,828,495
1046,1,862,476
1047,1,862,476
1048,1,896,449
1049,1,922,435
1050,1,945,415
1051,1,967,408
1052,1,985,405
1053,1,985,405
1054,1,1007,405
1055,1,1031,400
1056,1,1050,400
1057,1,1068,405
1058,1,1082,405
1059,1,1087,408
1060,1,1102,411
1061,1,1117,420
1062,1,1132,431
1063,1,1147,442
1064,1,1157,452
1065,1,1157,452
1066,1,1170,468
1067,1,1185,486
1068,1,1195,502
1069,1,1206,521
1070,1,1215,525
1071,1,1215,525
1072,1,1225,491
1073,1,1225,476
1074,1,1241,460
1075,1,1245,442
1076,1,1245,435
1077,1,1245,431
1078,1,1247,423
1079,1,1252,420
1080,1,1252,415
1081,1,1255,411
1082,1,1255,411
1083,1,1255,411
1084,1,1260,411
1085,1,1260,415
1086,1,1262,423
1087,1,1267,435
1088,1,1267,442
1089,1,1271,446
1090,1,1271,457
1091,1,1275,476
1092,1,1275,491
1093,1,1277,509
1094,1,1277,532
1095,1,1277,532
1096,1,1282,551
1097,1,1282,551
1098,1,1292,521
1099,1,1292,497
1100,1,1290,480
1101,1,1290,480
1102,1,1297,468
1103,1,1300,460
1104,1,1305,449
1105,1,1307,437
1106,1,1312,431
1107,1,1307,426
1108,1,1312,426
1109,1,1312,426
1110,1,1312,426
1111,1,1312,431
1112,1,1312,437
1113,1,1312,437
1114,1,1316,446
1115,1,1316,457
1116,1,1320,465
1117,1,1323,476
1118,1,1327,486
1119,1,1327,486
1120,1,1327,502
1121,1,1331,517
1122,1,1331,535
1123,1,1331,555
1124,1,1290,405
1125,1,1292,405
1126,1,1252,285
1127,1,1222,191
1128,1,1200,111
1129,1,1177,45
1130,1,1165,6
1131,1,1165,3
1132,0,0,0
1133,0,0,0
1134,0,0,0
1135,0,0,0
1136,0,0,0
1137,0,0,0
1138,0,0,0
1139,0,0,0
1140,0,0,0
1141,0,0,0
1142,0,0,0
1143,0,0,0
1144,0,0,0
1145,0,0,0
1146,0,0,0
1147,0,0,0
1148,0,0,0
1149,0,0,0
1150,0,0,0
1151,0,0,0
1152,0,0,0
1153,0,0,0
1154,0,0,0
1155,0,0,0
1156,0,0,0
1157,0,0,0
1158,0,0,0
1159,0,0,0
1160,0,0,0
1161,0,0,0
1162,0,0,0
1163,0,0,0
1164,0,0,0
1165,0,0,0
1166,0,0,0
1167,0,0,0
1168,0,0,0
1169,1,723,6
1170,1,716,48
1171,1,708,90
1172,1,701,131
1173,1,701,131
1174,1,697,175
1175,1,690,217
1176,1,682,262
1177,1,678,311
1178,1,675,351
1179,1,675,351
1180,1,667,397
1181,1,667,437
1182,1,660,483
1183,1,661,495
1184,1,675,480
1185,1,675,480
1186,1,697,446
1187,1,705,423
1188,1,711,408
1189,1,720,397
1190,1,723,393
1191,1,723,393
1192,1,731,389
1193,1,735,389
1194,1,738,389
1195,1,742,389
1196,1,746,397
1197,1,746,397
1198,1,750,400
1199,1,753,408
1200,1,757,420
1201,1,757,426
1202,1,767,423
1203,1,794,417
1204,1,825,408
1205,1,855,405
1206,1,877,405
1207,1,903,400
1208,1,926,405
1209,1,930,400
1210,1,952,405
1211,1,975,411
1212,1,992,420
1213,1,1012,426
1214,1,1031,435
1215,1,1031,435
1216,1,1050,449
1217,1,1068,465
1218,1,1082,480
1219,1,1097,497
1220,1,1112,517
1221,1,1112,517
1222,1,1127,535
1223,1,1142,557
1224,1,1155,581
1225,1,1165,607
1226,1,1177,633
1227,1,1181,633
1228,1,1188,659
1229,1,1189,580
1230,1,1192,513
1231,1,1195,472
1232,1,1200,435
1233,1,1200,435
1234,1,1200,400
1235,1,1200,374
1236,1,1203,356
1237,1,1203,340
1238,1,1206,326
1239,1,1206,322
1240,1,1206,315
1241,1,1206,307
1242,1,1206,300
1243,1,1206,300
1244,1,1211,296
1245,1,1211,296
1246,1,1211,300
1247,1,1211,300
1248,1,1215,307
1249,1,1217,340
1250,1,1230,386
1251,1,1230,386
1252,1,1232,420
1253,1,1237,452
1254,1,1245,486
1255,1,1247,521
1256,1,1252,551
1257,1,1252,551
1258,1,1255,585
1259,1,1260,618
1260,1,1260,652
1261,1,1206,614
1262,1,1162,543
1263,1,1162,543
1264,1,1110,497
1265,1,1072,460
1266,1,1031,423
1267,1,1005,400
1268,1,977,382
1269,1,977,382
1270,1,952,363
1271,1,933,351
1272,1,915,340
1273,1,896,337
1274,1,885,333
1275,1,881,333
1276,1,866,329
1277,1,855,329
1278,1,843,333
1279,1,832,337
1280,1,821,340
1281,1,821,340
1282,1,810,348
1283,1,802,360
1284,1,795,367
1285,1,787,378
1286,1,817,363
1287,1,817,360
1288,1,858,315
1289,1,900,280
1290,1,933,254
1291,1,962,231
1292,1,990,217
1293,1,990,213
1294,1,1020,198
1295,1,1042,187
1296,1,1068,180
1297,1,1090,175
1298,1,1110,172
1299,1,1110,172
1300,1,1127,172
1301,1,1147,175
1302,1,1162,182
1303,1,1181,191
1304,1,1195,198
1305,1,1195,198
1306,1,1211,210
1307,1,1225,224
1308,1,1241,243
1309,1,1252,262
1310,1,1262,285
1311,1,1262,285
1312,1,1275,307
1313,1,1286,329
1314,1,1297,360
1315,1,1305,389
1316,1,1316,420
1317,1,1316,420
1318,1,1323,446
1319,1,1331,483
1320,1,1338,521
1321,1,1345,557
1322,1,1350,587
1323,1,1352,587
1324,1,1338,477
1325,1,1312,426
1326,1,1306,314
1327,1,1290,221
1328,1,1277,150
1329,1,1277,150
1330,1,1267,96
1331,1,1260,60
1332,1,1255,21
1333,1,1252,6
1334,0,0,0
1335,0,0,0
1336,0,0,0
1337,0,0,0
1338,0,0,0
1339,0,0,0
1340,0,0,0
1341,0,0,0
1342,0,0,0
1343,0,0,0
1344,0,0,0
1345,0,0,0
1346,0,0,0
1347,0,0,0
1348,0,0,0
1349,0,0,0
1350,0,0,0
1351,0,0,0
1352,0,0,0
1353,0,0,0
1354,1,1200,3
1355,1,1200,15
1356,1,1200,33
1357,1,1195,51
1358,1,1195,66
1359,1,1195,71
1360,1,1192,90
1361,1,1192,111
1362,1,1192,131
1363,1,1132,210
1364,1,1080,270
1365,1,1082,270
1366,1,1022,337
1367,1,982,386
1368,1,952,426
1369,1,918,472
1370,1,892,509
1371,1,892,509
1372,1,866,551
1373,1,843,587
1374,1,821,625
1375,1,798,662
1376,1,780,701
1377,1,780,701
1378,1,765,701
1379,1,757,637
1380,1,765,585
1381,1,768,546
1382,1,765,509
1383,1,765,509
1384,1,761,483
1385,1,757,460
1386,1,757,437
1387,1,757,423
1388,1,757,411
1389,1,757,408
1390,1,757,397
1391,1,757,389
1392,1,757,386
1393,1,757,382
1394,1,757,382
1395,1,757,382
1396,1,757,386
1397,1,757,389
1398,1,757,393
1399,1,757,400
1400,1,757,408
1401,1,757,411
1402,1,757,420
1403,1,761,435
1404,1,761,446
1405,1,765,457
1406,1,765,476
1407,1,765,480
1408,1,765,495
1409,1,765,509
1410,1,761,480
1411,1,750,405
1412,1,746,351
1413,1,746,351
1414,1,742,307
1415,1,735,266
1416,1,731,231
1417,1,727,202
1418,1,723,175
1419,1,723,175
1420,1,720,156
1421,1,716,135
1422,1,711,120
1423,1,708,111
1424,1,705,101
1425,1,705,101
1426,1,705,93
1427,1,701,90
1428,1,697,90
1429,1,693,90
1430,1,690,93
1431,1,690,93
1432,1,686,101
1433,1,682,108
1434,1,682,120
1435,1,675,138
1436,1,675,153
1437,1,675,153
1438,1,671,172
1439,1,667,198
1440,1,663,221
1441,1,660,247
1442,1,660,273
1443,1,660,273
1444,1,656,307
1445,1,652,337
1446,1,648,371
1447,1,648,405
1448,1,645,435
1449,1,645,435
1450,1,872,432
1451,1,1009,448
1452,1,1095,449
1453,1,1147,452
1454,1,1181,457
1455,1,1211,459
1456,1,1230,465
1457,1,1252,468
1458,1,1282,480
1459,1,1305,486
1460,1,1320,495
1461,1,1323,497
1462,1,1338,506
1463,1,1357,517
1464,1,1368,518
1465,1,1380,521
1466,1,1378,526
1467,1,1393,523
1468,1,1406,503
1469,1,1410,504
1470,1,1411,505
1471,1,1415,495
1472,1,1405,493
1473,1,1412,491
1474,1,1417,495
1475,1,1417,491
1476,1,1421,486
1477,1,1425,486
1478,1,1425,486
1479,1,1425,486
1480,1,1427,486
1481,1,1427,483
1482,1,1427,483
1483,1,1427,483
1484,1,1427,483
1485,1,1427,480
1486,1,1427,480
1487,1,1425,480
1488,1,1425,480
1489,1,1425,480
1490,1,1425,480
1491,1,1425,480
1492,1,1425,480
1493,1,1425,480
1494,1,1425,480
1495,1,1425,480
1496,1,1425,480
1497,1,1425,480
1498,1,1425,480
1499,1,1425,480
1500,1,1425,480
1501,1,1425,480
1502,1,1425,480
1503,1,1425,476
1504,1,1425,476
1505,1,1425,476
1506,1,1425,476
1507,1,1425,480
1508,1,1320,484
1509,1,1199,466
1510,1,1106,445
1511,1,1051,443
1512,1,1000,449
1513,1,1000,449
1514,1,1000,449
1515,1,997,449
1516,1,1000,452
1517,1,999,448
1518,1,1000,446
1519,1,1005,446
1520,1,1005,446
1521,1,1007,446
1522,1,1007,442
1523,1,1012,437
1524,1,1016,437
1525,1,1022,435
1526,1,1022,435
1527,1,1031,423
1528,1,1037,420
1529,1,1035,415
1530,1,1037,415
1531,1,1042,420
1532,1,1042,420
1533,1,1046,423
1534,1,1050,431
1535,1,1050,435
1536,1,1053,449
1537,1,1053,460
1538,1,1057,460
1539,1,1057,476
1540,1,1057,491
1541,1,1057,509
1542,1,1061,528
1543,1,1065,548
1544,1,1058,542
1545,1,1046,509
1546,1,1037,480
1547,1,1035,460
1548,1,1027,442
1549,1,1020,423
1550,1,1020,420
1551,1,1016,408
1552,1,1012,405
1553,1,1016,397
1554,1,1016,393
1555,1,1016,389
1556,1,1012,389
1557,1,1012,389
1558,1,1007,393
1559,1,1005,397
1560,1,1000,408
1561,1,1000,415
1562,1,997,415
1563,1,997,426
1564,1,997,437
1565,1,992,449
1566,1,992,468
1567,1,992,483
1568,1,992,486
1569,1,992,502
1570,1,992,521
1571,1,974,497
1572,1,945,415
1573,1,922,371
1574,1,922,371
1575,1,900,329
1576,1,881,291
1577,1,866,266
1578,1,847,236
1579,1,832,213
1580,1,832,213
1581,1,817,194
1582,1,802,180
1583,1,787,164
1584,1,772,156
1585,1,761,150
